Iteraciones,Energia_liberada,Energia_total
6398900,0.000000,0.299569
6399000,0.000000,0.273307
6399100,0.000000,0.311448
6399200,0.000000,0.282980
6399300,0.000000,0.257319
6399400,0.000000,0.229108
6399500,0.000000,0.266537
6399600,0.000000,0.277805
6399700,0.000000,0.245067
6399800,0.000000,0.239076
6399900,0.000000,0.234183
6400000,0.000000,0.238690
6400100,0.000000,0.246130
6400200,0.000000,0.254730
6400300,0.000000,0.246955
6400400,0.000000,0.289662
6400500,0.000000,0.250038
6400600,0.000000,0.244773
6400700,0.000000,0.249858
6400800,0.000000,0.230549
6400900,0.000000,0.214266
6401000,0.000000,0.202295
6401100,0.000000,0.247447
6401200,0.000000,0.273110
6401300,0.000000,0.252372
6401400,0.000000,0.255527
6401500,0.000000,0.272230
6401600,0.000000,0.268496
6401700,0.000000,0.239585
6401800,0.000000,0.262693
6401900,0.000000,0.272798
6402000,0.000000,0.268412
6402100,0.000000,0.281973
6402200,0.000000,0.249274
6402300,0.000000,0.246189
6402400,0.000000,0.232552
6402500,0.000000,0.232618
6402600,0.000000,0.238092
6402700,0.000000,0.248706
6402800,0.000000,0.263443
6402900,0.000000,0.261412
6403000,0.000000,0.249985
6403100,0.000000,0.235553
6403200,0.000000,0.220839
6403300,0.000000,0.236011
6403400,0.000000,0.241403
6403500,0.000000,0.250753
6403600,0.000000,0.228972
6403700,0.000000,0.214956
6403800,0.000000,0.208634
6403900,0.000000,0.248372
6404000,0.000000,0.257529
6404100,0.000000,0.242286
6404200,0.000000,0.241034
6404300,0.000000,0.239339
6404400,0.000000,0.248394
6404500,0.000000,0.271969
6404600,0.000000,0.253355
6404700,0.000000,0.250592
6404800,0.000000,0.262935
6404900,0.000000,0.264541
6405000,0.000000,0.248264
6405100,0.000000,0.242896
6405200,0.000000,0.250616
6405300,0.000000,0.267163
6405400,0.000000,0.274336
6405500,0.000000,0.256930
6405600,0.000000,0.241206
6405700,0.000000,0.237509
6405800,0.000000,0.255351
6405900,0.000000,0.264338
6406000,0.000000,0.246769
6406100,0.000000,0.246496
6406200,0.000000,0.270447
6406300,0.000000,0.271338
6406400,0.000000,0.293017
6406500,0.000000,0.256086
6406600,0.000000,0.261169
6406700,0.000000,0.258811
6406800,0.000000,0.254929
6406900,0.000000,0.233452
6407000,0.000000,0.253268
6407100,0.000000,0.302882
6407200,0.000000,0.305172
6407300,0.000000,0.272743
6407400,0.000000,0.277166
6407500,0.000000,0.298154
6407600,0.000000,0.299629
6407700,0.000000,0.285143
6407800,0.000000,0.297422
6407900,0.000000,0.296742
6408000,0.000000,0.266250
6408100,0.000000,0.264778
6408200,0.000000,0.249205
6408300,0.000000,0.264252
6408400,0.000000,0.258852
6408500,0.000000,0.276207
6408600,0.000000,0.243670
6408700,0.000000,0.234927
6408800,0.000000,0.249865
6408900,0.000000,0.276568
6409000,0.000000,0.267074
6409100,0.000000,0.271847
6409200,0.000000,0.264171
6409300,0.000000,0.263640
6409400,0.000000,0.250272
6409500,0.000000,0.254531
6409600,0.000000,0.242055
6409700,0.000000,0.298997
6409800,0.000000,0.276714
6409900,0.000000,0.238436
6410000,0.000000,0.261821
6410100,0.000000,0.265567
6410200,0.000000,0.264119
6410300,0.000000,0.285075
6410400,0.000000,0.268332
6410500,0.000000,0.288298
6410600,0.000000,0.257119
6410700,0.000000,0.275988
6410800,0.000000,0.270506
6410900,0.000000,0.286840
6411000,0.000000,0.272695
6411100,0.000000,0.281098
6411200,0.000000,0.259912
6411300,0.000000,0.277849
6411400,0.000000,0.272189
6411500,0.000000,0.253313
6411600,0.000000,0.256287
6411700,0.000000,0.260157
6411800,0.000000,0.281436
6411900,0.000000,0.284910
6412000,0.000000,0.307453
6412100,0.000000,0.281841
6412200,0.000000,0.284121
6412300,0.000000,0.284975
6412400,0.000000,0.237588
6412500,0.000000,0.244756
6412600,0.000000,0.267971
6412700,0.000000,0.292522
6412800,0.000000,0.253939
6412900,0.000000,0.267914
6413000,0.000000,0.271665
6413100,0.000000,0.279178
6413200,0.000000,0.278188
6413300,0.000000,0.259713
6413400,0.000000,0.281721
6413500,0.000000,0.262947
6413600,0.000000,0.245862
6413700,0.000000,0.219981
6413800,0.000000,0.224205
6413900,0.000000,0.207361
6414000,0.000000,0.228211
6414100,0.000000,0.237065
6414200,0.000000,0.220231
6414300,0.000000,0.243502
6414400,0.000000,0.261588
6414500,0.000000,0.247152
6414600,0.000000,0.266072
6414700,0.000000,0.269025
6414800,0.000000,0.241583
6414900,0.000000,0.245521
6415000,0.000000,0.241305
6415100,0.000000,0.258694
6415200,0.000000,0.276925
6415300,0.000000,0.322803
6415400,0.000000,0.263333
6415500,0.000000,0.244558
6415600,0.000000,0.226955
6415700,0.000000,0.229889
6415800,0.000000,0.250077
6415900,0.000000,0.253578
6416000,0.000000,0.270111
6416100,0.000000,0.296353
6416200,0.000000,0.281664
6416300,0.000000,0.273369
6416400,0.000000,0.227519
6416500,0.000000,0.241966
6416600,0.000000,0.255484
6416700,0.000000,0.251795
6416800,0.000000,0.277423
6416900,0.000000,0.250619
6417000,0.000000,0.250601
6417100,0.000000,0.271373
6417200,0.000000,0.264605
6417300,0.000000,0.254380
6417400,0.000000,0.256006
6417500,0.000000,0.280050
6417600,0.000000,0.256643
6417700,0.000000,0.252537
6417800,0.000000,0.251417
6417900,0.000000,0.229564
6418000,0.000000,0.261695
6418100,0.000000,0.274119
6418200,0.000000,0.266879
6418300,0.000000,0.255920
6418400,0.000000,0.258600
6418500,0.000000,0.309044
6418600,0.000000,0.278232
6418700,0.000000,0.268569
6418800,0.000000,0.282878
6418900,0.000000,0.239019
6419000,0.000000,0.259636
6419100,0.000000,0.258639
6419200,0.000000,0.254583
6419300,0.000000,0.287718
6419400,0.000000,0.270104
6419500,0.000000,0.256530
6419600,0.000000,0.249554
6419700,0.000000,0.247196
6419800,0.000000,0.261233
6419900,0.000000,0.243079
6420000,0.000000,0.265580
6420100,0.000000,0.268564
6420200,0.000000,0.273749
6420300,0.000000,0.247168
6420400,0.000000,0.249482
6420500,0.000000,0.246037
6420600,0.000000,0.269070
6420700,0.000000,0.266096
6420800,0.000000,0.249517
6420900,0.000000,0.256367
6421000,0.000000,0.252292
6421100,0.000000,0.232840
6421200,0.000000,0.254007
6421300,0.000000,0.276516
6421400,0.000000,0.323437
6421500,0.000000,0.311048
6421600,0.000000,0.313767
6421700,0.000000,0.264001
6421800,0.000000,0.256252
6421900,0.000000,0.258261
6422000,0.000000,0.252990
6422100,0.000000,0.279541
6422200,0.000000,0.289699
6422300,0.000000,0.308280
6422400,0.000000,0.299804
6422500,0.000000,0.275341
6422600,0.000000,0.261768
6422700,0.000000,0.272188
6422800,0.000000,0.276840
6422900,0.000000,0.277513
6423000,0.000000,0.270625
6423100,0.000000,0.220694
6423200,0.000000,0.211900
6423300,0.000000,0.202913
6423400,0.000000,0.242958
6423500,0.000000,0.245496
6423600,0.000000,0.261552
6423700,0.000000,0.238604
6423800,0.000000,0.253850
6423900,0.000000,0.278977
6424000,0.000000,0.278724
6424100,0.000000,0.263967
6424200,0.000000,0.242211
6424300,0.000000,0.267157
6424400,0.000000,0.269760
6424500,0.000000,0.259271
6424600,0.000000,0.248300
6424700,0.000000,0.262523
6424800,0.000000,0.252172
6424900,0.000000,0.255399
6425000,0.000000,0.251495
6425100,0.000000,0.261816
6425200,0.000000,0.261518
6425300,0.000000,0.265400
6425400,0.000000,0.251422
6425500,0.000000,0.246876
6425600,0.000000,0.291097
6425700,0.000000,0.256078
6425800,0.000000,0.287199
6425900,0.000000,0.276992
6426000,0.000000,0.306005
6426100,0.000000,0.278247
6426200,0.000000,0.263606
6426300,0.000000,0.261328
6426400,0.000000,0.243269
6426500,0.000000,0.258352
6426600,0.000000,0.274752
6426700,0.000000,0.282076
6426800,0.000000,0.245202
6426900,0.000000,0.262383
6427000,0.000000,0.286217
6427100,0.000000,0.292243
6427200,0.000000,0.304122
6427300,0.000000,0.297803
6427400,0.000000,0.305414
6427500,0.000000,0.292888
6427600,0.000000,0.279368
6427700,0.000000,0.274014
6427800,0.000000,0.263233
6427900,0.000000,0.247179
6428000,0.000000,0.245133
6428100,0.000000,0.243454
6428200,0.000000,0.238566
6428300,0.000000,0.245299
6428400,0.000000,0.220271
6428500,0.000000,0.238088
6428600,0.000000,0.241560
6428700,0.000000,0.233083
6428800,0.000000,0.225807
6428900,0.000000,0.222541
6429000,0.000000,0.250952
6429100,0.000000,0.241540
6429200,0.000000,0.241238
6429300,0.000000,0.268169
6429400,0.000000,0.267545
6429500,0.000000,0.259143
6429600,0.000000,0.242798
6429700,0.000000,0.239160
6429800,0.000000,0.253097
6429900,0.000000,0.262456
6430000,0.000000,0.265629
6430100,0.000000,0.271971
6430200,0.000000,0.247890
6430300,0.000000,0.258309
6430400,0.000000,0.268657
6430500,0.000000,0.249571
6430600,0.000000,0.245222
6430700,0.000000,0.255742
6430800,0.000000,0.262111
6430900,0.000000,0.249260
6431000,0.000000,0.245962
6431100,0.000000,0.264037
6431200,0.000000,0.260952
6431300,0.000000,0.260676
6431400,0.000000,0.239959
6431500,0.000000,0.237996
6431600,0.000000,0.221821
6431700,0.000000,0.225757
6431800,0.000000,0.201548
6431900,0.000000,0.215839
6432000,0.000000,0.217703
6432100,0.000000,0.239524
6432200,0.000000,0.219981
6432300,0.000000,0.215056
6432400,0.000000,0.259988
6432500,0.000000,0.255976
6432600,0.000000,0.251773
6432700,0.000000,0.268217
6432800,0.000000,0.277428
6432900,0.000000,0.286461
6433000,0.000000,0.284668
6433100,0.000000,0.275846
6433200,0.000000,0.289621
6433300,0.000000,0.249152
6433400,0.000000,0.269152
6433500,0.000000,0.273151
6433600,0.000000,0.274511
6433700,0.000000,0.278099
6433800,0.000000,0.255016
6433900,0.000000,0.240851
6434000,0.000000,0.261007
6434100,0.000000,0.282044
6434200,0.000000,0.242464
6434300,0.000000,0.263693
6434400,0.000000,0.284711
6434500,0.000000,0.276490
6434600,0.000000,0.269869
6434700,0.000000,0.244097
6434800,0.000000,0.223359
6434900,0.000000,0.224761
6435000,0.000000,0.254418
6435100,0.000000,0.271696
6435200,0.000000,0.263688
6435300,0.000000,0.286930
6435400,0.000000,0.262385
6435500,0.000000,0.280401
6435600,0.000000,0.264151
6435700,0.000000,0.254247
6435800,0.000000,0.267733
6435900,0.000000,0.261116
6436000,0.000000,0.240074
6436100,0.000000,0.263979
6436200,0.000000,0.232066
6436300,0.000000,0.233237
6436400,0.000000,0.248953
6436500,0.000000,0.252156
6436600,0.000000,0.306331
6436700,0.000000,0.296388
6436800,0.000000,0.293956
6436900,0.000000,0.303960
6437000,0.000000,0.256879
6437100,0.000000,0.271712
6437200,0.000000,0.250190
6437300,0.000000,0.256001
6437400,0.000000,0.274664
6437500,0.000000,0.320143
6437600,0.000000,0.291232
6437700,0.000000,0.289413
6437800,0.000000,0.249528
6437900,0.000000,0.259904
6438000,0.000000,0.260322
6438100,0.000000,0.253753
6438200,0.000000,0.271287
6438300,0.000000,0.265206
6438400,0.000000,0.266346
6438500,0.000000,0.283052
6438600,0.000000,0.265596
6438700,0.000000,0.286281
6438800,0.000000,0.265777
6438900,0.000000,0.280550
6439000,0.000000,0.316249
6439100,0.000000,0.251954
6439200,0.000000,0.230153
6439300,0.000000,0.239801
6439400,0.000000,0.243758
6439500,0.000000,0.228733
6439600,0.000000,0.249779
6439700,0.000000,0.261533
6439800,0.000000,0.253762
6439900,0.000000,0.291483
6440000,0.000000,0.285916
6440100,0.000000,0.268440
6440200,0.000000,0.244660
6440300,0.000000,0.271451
6440400,0.000000,0.257426
6440500,0.000000,0.272486
6440600,0.000000,0.289862
6440700,0.000000,0.274992
6440800,0.000000,0.255138
6440900,0.000000,0.259992
6441000,0.000000,0.276112
6441100,0.000000,0.270815
6441200,0.000000,0.243011
6441300,0.000000,0.256111
6441400,0.000000,0.244969
6441500,0.000000,0.230310
6441600,0.000000,0.225501
6441700,0.000000,0.233850
6441800,0.000000,0.250486
6441900,0.000000,0.279196
6442000,0.000000,0.281835
6442100,0.000000,0.291167
6442200,0.000000,0.254053
6442300,0.000000,0.285583
6442400,0.000000,0.276977
6442500,0.000000,0.264756
6442600,0.000000,0.294047
6442700,0.000000,0.274153
6442800,0.000000,0.257441
6442900,0.000000,0.278694
6443000,0.000000,0.263660
6443100,0.000000,0.274156
6443200,0.000000,0.285476
6443300,0.000000,0.273079
6443400,0.000000,0.289641
6443500,0.000000,0.250205
6443600,0.000000,0.254594
6443700,0.000000,0.267274
6443800,0.000000,0.243149
6443900,0.000000,0.271108
6444000,0.000000,0.282294
6444100,0.000000,0.263915
6444200,0.000000,0.263145
6444300,0.000000,0.245595
6444400,0.000000,0.255943
6444500,0.000000,0.254447
6444600,0.000000,0.268614
6444700,0.000000,0.250860
6444800,0.000000,0.266498
6444900,0.000000,0.260683
6445000,0.000000,0.258430
6445100,0.000000,0.293399
6445200,0.000000,0.254297
6445300,0.000000,0.248447
6445400,0.000000,0.250945
6445500,0.000000,0.272908
6445600,0.000000,0.245000
6445700,0.000000,0.250785
6445800,0.000000,0.276940
6445900,0.000000,0.266839
6446000,0.000000,0.272651
6446100,0.000000,0.287195
6446200,0.000000,0.265221
6446300,0.000000,0.246047
6446400,0.000000,0.264096
6446500,0.000000,0.262541
6446600,0.000000,0.226359
6446700,0.000000,0.259242
6446800,0.000000,0.261291
6446900,0.000000,0.278048
6447000,0.000000,0.239028
6447100,0.000000,0.243057
6447200,0.000000,0.253821
6447300,0.000000,0.239159
6447400,0.000000,0.264986
6447500,0.000000,0.225785
6447600,0.000000,0.232999
6447700,0.000000,0.255060
6447800,0.000000,0.255240
6447900,0.000000,0.273244
6448000,0.000000,0.261637
6448100,0.000000,0.253143
6448200,0.000000,0.248066
6448300,0.000000,0.265218
6448400,0.000000,0.272058
6448500,0.000000,0.296545
6448600,0.000000,0.269751
6448700,0.000000,0.233097
6448800,0.000000,0.235856
6448900,0.000000,0.275248
6449000,0.000000,0.275169
6449100,0.000000,0.276166
6449200,0.000000,0.255087
6449300,0.000000,0.263328
6449400,0.000000,0.232135
6449500,0.000000,0.265851
6449600,0.000000,0.246071
6449700,0.000000,0.271345
6449800,0.000000,0.288853
6449900,0.000000,0.270784
6450000,0.000000,0.281628
6450100,0.000000,0.260864
6450200,0.000000,0.262357
6450300,0.000000,0.269236
6450400,0.000000,0.275347
6450500,0.000000,0.243333
6450600,0.000000,0.275301
6450700,0.000000,0.257385
6450800,0.000000,0.288097
6450900,0.000000,0.303817
6451000,0.000000,0.279732
6451100,0.000000,0.259228
6451200,0.000000,0.281413
6451300,0.000000,0.284480
6451400,0.000000,0.266042
6451500,0.000000,0.276130
6451600,0.000000,0.257872
6451700,0.000000,0.271623
6451800,0.000000,0.256904
6451900,0.000000,0.248760
6452000,0.000000,0.256188
6452100,0.000000,0.257342
6452200,0.000000,0.234070
6452300,0.000000,0.209929
6452400,0.000000,0.239375
6452500,0.000000,0.229927
6452600,0.000000,0.220183
6452700,0.000000,0.228272
6452800,0.000000,0.240762
6452900,0.000000,0.261331
6453000,0.000000,0.257295
6453100,0.000000,0.299029
6453200,0.000000,0.296300
6453300,0.000000,0.291079
6453400,0.000000,0.251876
6453500,0.000000,0.262646
6453600,0.000000,0.245858
6453700,0.000000,0.262301
6453800,0.000000,0.258583
6453900,0.000000,0.230625
6454000,0.000000,0.253778
6454100,0.000000,0.256550
6454200,0.000000,0.273631
6454300,0.000000,0.262757
6454400,0.000000,0.253727
6454500,0.000000,0.245943
6454600,0.000000,0.281962
6454700,0.000000,0.267669
6454800,0.000000,0.273952
6454900,0.000000,0.259817
6455000,0.000000,0.245014
6455100,0.000000,0.274693
6455200,0.000000,0.233749
6455300,0.000000,0.236206
6455400,0.000000,0.250944
6455500,0.000000,0.276334
6455600,0.000000,0.245786
6455700,0.000000,0.258498
6455800,0.000000,0.251914
6455900,0.000000,0.271465
6456000,0.000000,0.262301
6456100,0.000000,0.259340
6456200,0.000000,0.248391
6456300,0.000000,0.251653
6456400,0.000000,0.257722
6456500,0.000000,0.276590
6456600,0.000000,0.256912
6456700,0.000000,0.292038
6456800,0.000000,0.276352
6456900,0.000000,0.263796
6457000,0.000000,0.282580
6457100,0.000000,0.282716
6457200,0.000000,0.256922
6457300,0.000000,0.267306
6457400,0.000000,0.267995
6457500,0.000000,0.266738
6457600,0.000000,0.290499
6457700,0.000000,0.306573
6457800,0.000000,0.302958
6457900,0.000000,0.293791
6458000,0.000000,0.300945
6458100,0.000000,0.276164
6458200,0.000000,0.254379
6458300,0.000000,0.254444
6458400,0.000000,0.286942
6458500,0.000000,0.277922
6458600,0.000000,0.276863
6458700,0.000000,0.262444
6458800,0.000000,0.251722
6458900,0.000000,0.269180
6459000,0.000000,0.285599
6459100,0.000000,0.271358
6459200,0.000000,0.311190
6459300,0.000000,0.292705
6459400,0.000000,0.276105
6459500,0.000000,0.271551
6459600,0.000000,0.275990
6459700,0.000000,0.250462
6459800,0.000000,0.263397
6459900,0.000000,0.265532
6460000,0.000000,0.235528
6460100,0.000000,0.265309
6460200,0.000000,0.265452
6460300,0.000000,0.270902
6460400,0.000000,0.260632
6460500,0.000000,0.227389
6460600,0.000000,0.230227
6460700,0.000000,0.245909
6460800,0.000000,0.242972
6460900,0.000000,0.238144
6461000,0.000000,0.236505
6461100,0.000000,0.231682
6461200,0.000000,0.250581
6461300,0.000000,0.236619
6461400,0.000000,0.232803
6461500,0.000000,0.256259
6461600,0.000000,0.252130
6461700,0.000000,0.248618
6461800,0.000000,0.240995
6461900,0.000000,0.238658
6462000,0.000000,0.219316
6462100,0.000000,0.224476
6462200,0.000000,0.230337
6462300,0.000000,0.225815
6462400,0.000000,0.241789
6462500,0.000000,0.233492
6462600,0.000000,0.262331
6462700,0.000000,0.271553
6462800,0.000000,0.250269
6462900,0.000000,0.263678
6463000,0.000000,0.279839
6463100,0.000000,0.289085
6463200,0.000000,0.259480
6463300,0.000000,0.271117
6463400,0.000000,0.284253
6463500,0.000000,0.282481
6463600,0.000000,0.276879
6463700,0.000000,0.296067
6463800,0.000000,0.280115
6463900,0.000000,0.267967
6464000,0.000000,0.232759
6464100,0.000000,0.261934
6464200,0.000000,0.238817
6464300,0.000000,0.242760
6464400,0.000000,0.267614
6464500,0.000000,0.270425
6464600,0.000000,0.289361
6464700,0.000000,0.268028
6464800,0.000000,0.247073
6464900,0.000000,0.259497
6465000,0.000000,0.258039
6465100,0.000000,0.259598
6465200,0.000000,0.245701
6465300,0.000000,0.254404
6465400,0.000000,0.247715
6465500,0.000000,0.261182
6465600,0.000000,0.270243
6465700,0.000000,0.265609
6465800,0.000000,0.284166
6465900,0.000000,0.240209
6466000,0.000000,0.287016
6466100,0.000000,0.287239
6466200,0.000000,0.287292
6466300,0.000000,0.285127
6466400,0.000000,0.300984
6466500,0.000000,0.287405
6466600,0.000000,0.272312
6466700,0.000000,0.277171
6466800,0.000000,0.280360
6466900,0.000000,0.269708
6467000,0.000000,0.292382
6467100,0.000000,0.301720
6467200,0.000000,0.290414
6467300,0.000000,0.261319
6467400,0.000000,0.286191
6467500,0.000000,0.278557
6467600,0.000000,0.260932
6467700,0.000000,0.258613
6467800,0.000000,0.257042
6467900,0.000000,0.245329
6468000,0.000000,0.275584
6468100,0.000000,0.282175
6468200,0.000000,0.288219
6468300,0.000000,0.287027
6468400,0.000000,0.275645
6468500,0.000000,0.290816
6468600,0.000000,0.291810
6468700,0.000000,0.274097
6468800,0.000000,0.266276
6468900,0.000000,0.272807
6469000,0.000000,0.277066
6469100,0.000000,0.269644
6469200,0.000000,0.299804
6469300,0.000000,0.318006
6469400,0.000000,0.286321
6469500,0.000000,0.301246
6469600,0.000000,0.276105
6469700,0.000000,0.283182
6469800,0.000000,0.287766
6469900,0.000000,0.277477
6470000,0.000000,0.263940
6470100,0.000000,0.246812
6470200,0.000000,0.268575
6470300,0.000000,0.270486
6470400,0.000000,0.268472
6470500,0.000000,0.247135
6470600,0.000000,0.252549
6470700,0.000000,0.270865
6470800,0.000000,0.274396
6470900,0.000000,0.270240
6471000,0.000000,0.269787
6471100,0.000000,0.286677
6471200,0.000000,0.293863
6471300,0.000000,0.263962
6471400,0.000000,0.242196
6471500,0.000000,0.280164
6471600,0.000000,0.289269
6471700,0.000000,0.302305
6471800,0.000000,0.271911
6471900,0.000000,0.290628
6472000,0.000000,0.274727
6472100,0.000000,0.276617
6472200,0.000000,0.286262
6472300,0.000000,0.271635
6472400,0.000000,0.276839
6472500,0.000000,0.259847
6472600,0.000000,0.277387
6472700,0.000000,0.308185
6472800,0.000000,0.282443
6472900,0.000000,0.296360
6473000,0.000000,0.283119
6473100,0.000000,0.261261
6473200,0.000000,0.250564
6473300,0.000000,0.258497
6473400,0.000000,0.236282
6473500,0.000000,0.237890
6473600,0.000000,0.226424
6473700,0.000000,0.218142
6473800,0.000000,0.233383
6473900,0.000000,0.240087
6474000,0.000000,0.236699
6474100,0.000000,0.244268
6474200,0.000000,0.256797
6474300,0.000000,0.255655
6474400,0.000000,0.280641
6474500,0.000000,0.267384
6474600,0.000000,0.259478
6474700,0.000000,0.266775
6474800,0.000000,0.290326
6474900,0.000000,0.271189
6475000,0.000000,0.234864
6475100,0.000000,0.237196
6475200,0.000000,0.279118
6475300,0.000000,0.286181
6475400,0.000000,0.238030
6475500,0.000000,0.212424
6475600,0.000000,0.244825
6475700,0.000000,0.237343
6475800,0.000000,0.246630
6475900,0.000000,0.224055
6476000,0.000000,0.223350
6476100,0.000000,0.239001
6476200,0.000000,0.270098
6476300,0.000000,0.257361
6476400,0.000000,0.256456
6476500,0.000000,0.251832
6476600,0.000000,0.246107
6476700,0.000000,0.253680
6476800,0.000000,0.265036
6476900,0.000000,0.237297
6477000,0.000000,0.284663
6477100,0.000000,0.261581
6477200,0.000000,0.266063
6477300,0.000000,0.266698
6477400,0.000000,0.247080
6477500,0.000000,0.252634
6477600,0.000000,0.250908
6477700,0.000000,0.268935
6477800,0.000000,0.290280
6477900,0.000000,0.277365
6478000,0.000000,0.249077
6478100,0.000000,0.240049
6478200,0.000000,0.215180
6478300,0.000000,0.242607
6478400,0.000000,0.258447
6478500,0.000000,0.240978
6478600,0.000000,0.274179
6478700,0.000000,0.271499
6478800,0.000000,0.279661
6478900,0.000000,0.273546
6479000,0.000000,0.251970
6479100,0.000000,0.242838
6479200,0.000000,0.256837
6479300,0.000000,0.245553
6479400,0.000000,0.285265
6479500,0.000000,0.286662
6479600,0.000000,0.303417
6479700,0.000000,0.266925
6479800,0.000000,0.254231
6479900,0.000000,0.256417
6480000,0.000000,0.261692
6480100,0.000000,0.232962
6480200,0.000000,0.218615
6480300,0.000000,0.214518
6480400,0.000000,0.213537
6480500,0.000000,0.237278
6480600,0.000000,0.274555
6480700,0.000000,0.276622
6480800,0.000000,0.263634
6480900,0.000000,0.282447
6481000,0.000000,0.243880
6481100,0.000000,0.254217
6481200,0.000000,0.232139
6481300,0.000000,0.256302
6481400,0.000000,0.272016
6481500,0.000000,0.277744
6481600,0.000000,0.262395
6481700,0.000000,0.268206
6481800,0.000000,0.285286
6481900,0.000000,0.273003
6482000,0.000000,0.286391
6482100,0.000000,0.266688
6482200,0.000000,0.261754
6482300,0.000000,0.259129
6482400,0.000000,0.267691
6482500,0.000000,0.251698
6482600,0.000000,0.244460
6482700,0.000000,0.241011
6482800,0.000000,0.248407
6482900,0.000000,0.238495
6483000,0.000000,0.232308
6483100,0.000000,0.249435
6483200,0.000000,0.243186
6483300,0.000000,0.238803
6483400,0.000000,0.265490
6483500,0.000000,0.244707
6483600,0.000000,0.274391
6483700,0.000000,0.262317
6483800,0.000000,0.259553
6483900,0.000000,0.243923
6484000,0.000000,0.264956
6484100,0.000000,0.250581
6484200,0.000000,0.267340
6484300,0.000000,0.273537
6484400,0.000000,0.278153
6484500,0.000000,0.269840
6484600,0.000000,0.247197
6484700,0.000000,0.266996
6484800,0.000000,0.257470
6484900,0.000000,0.237335
6485000,0.000000,0.247742
6485100,0.000000,0.281680
6485200,0.000000,0.264610
6485300,0.000000,0.271211
6485400,0.000000,0.252985
6485500,0.000000,0.263367
6485600,0.000000,0.292459
6485700,0.000000,0.257592
6485800,0.000000,0.234133
6485900,0.000000,0.253225
6486000,0.000000,0.267644
6486100,0.000000,0.246732
6486200,0.000000,0.283340
6486300,0.000000,0.284109
6486400,0.000000,0.263622
6486500,0.000000,0.266613
6486600,0.000000,0.273063
6486700,0.000000,0.228150
6486800,0.000000,0.222991
6486900,0.000000,0.248831
6487000,0.000000,0.243604
6487100,0.000000,0.263480
6487200,0.000000,0.282467
6487300,0.000000,0.275348
6487400,0.000000,0.282005
6487500,0.000000,0.267349
6487600,0.000000,0.254653
6487700,0.000000,0.246704
6487800,0.000000,0.274160
6487900,0.000000,0.266929
6488000,0.000000,0.257686
6488100,0.000000,0.270484
6488200,0.000000,0.260989
6488300,0.000000,0.255748
6488400,0.000000,0.243228
6488500,0.000000,0.234691
6488600,0.000000,0.238336
6488700,0.000000,0.242560
6488800,0.000000,0.227099
6488900,0.000000,0.255147
6489000,0.000000,0.272252
6489100,0.000000,0.270863
6489200,0.000000,0.246333
6489300,0.000000,0.240081
6489400,0.000000,0.259417
6489500,0.000000,0.261128
6489600,0.000000,0.258554
6489700,0.000000,0.268519
6489800,0.000000,0.264340
6489900,0.000000,0.264774
6490000,0.000000,0.236171
6490100,0.000000,0.248145
6490200,0.000000,0.281026
6490300,0.000000,0.264703
6490400,0.000000,0.231144
6490500,0.000000,0.236110
6490600,0.000000,0.260152
6490700,0.000000,0.247049
6490800,0.000000,0.251260
6490900,0.000000,0.253774
6491000,0.000000,0.245176
6491100,0.000000,0.247979
6491200,0.000000,0.252478
6491300,0.000000,0.264627
6491400,0.000000,0.268887
6491500,0.000000,0.250362
6491600,0.000000,0.251531
6491700,0.000000,0.261105
6491800,0.000000,0.274278
6491900,0.000000,0.293499
6492000,0.000000,0.249325
6492100,0.000000,0.262980
6492200,0.000000,0.259233
6492300,0.000000,0.258305
6492400,0.000000,0.240203
6492500,0.000000,0.271056
6492600,0.000000,0.240184
6492700,0.000000,0.227143
6492800,0.000000,0.240611
6492900,0.000000,0.254532
6493000,0.000000,0.276028
6493100,0.000000,0.248685
6493200,0.000000,0.238058
6493300,0.000000,0.241289
6493400,0.000000,0.253260
6493500,0.000000,0.242550
6493600,0.000000,0.240919
6493700,0.000000,0.263140
6493800,0.000000,0.264255
6493900,0.000000,0.260504
6494000,0.000000,0.274773
6494100,0.000000,0.279079
6494200,0.000000,0.298778
6494300,0.000000,0.291107
6494400,0.000000,0.282019
6494500,0.000000,0.294209
6494600,0.000000,0.267041
6494700,0.000000,0.247108
6494800,0.000000,0.259344
6494900,0.000000,0.284968
6495000,0.000000,0.255348
6495100,0.000000,0.231617
6495200,0.000000,0.213221
6495300,0.000000,0.224138
6495400,0.000000,0.232708
6495500,0.000000,0.236472
6495600,0.000000,0.239503
6495700,0.000000,0.239690
6495800,0.000000,0.227908
6495900,0.000000,0.252010
6496000,0.000000,0.260228
6496100,0.000000,0.270555
6496200,0.000000,0.251630
6496300,0.000000,0.249163
6496400,0.000000,0.253312
6496500,0.000000,0.261962
6496600,0.000000,0.232717
6496700,0.000000,0.232356
6496800,0.000000,0.233613
6496900,0.000000,0.255669
6497000,0.000000,0.252756
6497100,0.000000,0.241230
6497200,0.000000,0.216175
6497300,0.000000,0.224347
6497400,0.000000,0.230108
6497500,0.000000,0.225640
6497600,0.000000,0.213409
6497700,0.000000,0.245644
6497800,0.000000,0.257990
6497900,0.000000,0.252687
6498000,0.000000,0.271745
6498100,0.000000,0.285785
6498200,0.000000,0.271916
6498300,0.000000,0.250436
6498400,0.000000,0.258932
6498500,0.000000,0.259998
6498600,0.000000,0.273275
